City,State,Zipcode,Rank,Score,Superzip,Population,College,Income,Lat,Long
Addis,LA,70710,16906,18.67863,0,1757,8.76494,55.34809,30.36268504544758,-91.25199180132942
Albany,LA,70711,14920,24.7646,0,2529,13.60222,52.03202,30.52777704509682,-90.72984765445412
Angola,LA,70712,19654,11.35529,0,4783,1.4217,60.19667,30.972665567012392,-91.55458752850626
Baker,LA,70714,11681,35.63835,0,11974,15.41674,57.85084,30.576788256741956,-91.14147731422038
Batchelor,LA,70715,23686,0.6651756,0,821,5.23752,28.97511,30.82864276498677,-91.6744339800642
Blanks,LA,70717,NA,6.054892,0,34,0,55.2461,30.566922523281708,-91.57019364111282
Brusly,LA,70719,12308,33.24967,0,2282,10.47327,64.32477,30.388651118154623,-91.27640964503011
Iberville Parish,LA,70720,NA,24.48212,0,309,12.944980000000001,52.91726,30.59760730625888,-91.34404071578933
Carville,LA,70721,NA,5.101676,0,271,9.22509,37.18553,30.233420766533897,-91.11469851680958
Clinton,LA,70722,15741,22.16298,0,3833,15.44482,46.66171,30.841069289858282,-90.94769151619288
Convent,LA,70723,23336,1.812404,0,1172,3.92491,37.5935,30.0504554101981,-90.84487465818464
Darrow,LA,70725,19444,11.96801,0,632,8.38608,48.88593,30.133057531479665,-90.97526509237346
Denham Springs,LA,70726,12849,31.48725,0,22487,11.94913,60.34051,30.45743166014033,-90.89573267619754
Erwinville,LA,70729,NA,0.1311352,0,61,0,31.46478,30.551800272341858,-91.38806295414297
Ethel,LA,70730,15437,23.09289,0,2728,10.96041,55.17941,30.829096899856737,-91.11219977516193
Fordoche,LA,70732,20677,8.800111,0,716,3.2122899999999994,53.82212,30.659416626186722,-91.61704635933465
French Settlement,LA,70733,19322,12.31055,0,974,5.23614,54.6773,30.306631642995104,-90.76171258347118
Geismar,LA,70734,12201,33.60618,0,1730,14.9133,57.0179,30.204220824980393,-90.97430606388308
Glynn,LA,70736,NA,4.162552,0,365,10.9589,32.22319,30.644454150241568,-91.3454501096139
Gonzales,LA,70737,11229,37.31122,0,17520,12.19178,64.90403,30.220797484199753,-90.93997339581624
Greenwell Springs,LA,70739,6822,56.67636,0,6670,18.41079,74.79341,30.57273072762553,-90.97185128340794
Grosse Tete,LA,70740,22965,2.944881,0,854,4.33255,40.59052,30.370877979205485,-91.41622372833515
Hester,LA,70743,NA,34.05636,0,211,5.21327,74.2063,30.021278488852346,-90.77619132282355
Holden,LA,70744,18109,15.43872,0,2969,8.28562,52.75381,30.50540626275034,-90.6957309244709
Innis,LA,70747,NA,0.4492325,0,44,0,36.57227,30.900283571948144,-91.70303215486034
Jackson,LA,70748,17159,18.0236,0,5239,10.66997,51.39653,30.808267018953526,-91.18531063795506
Jarreau,LA,70749,11294,37.05678,0,1055,13.74408,62.02077,30.630922920384503,-91.39450244559957
Krotz Springs,LA,70750,21737,6.138978,0,1034,4.83559,47.03699,30.525796492436328,-91.90092556291509
